order_id,customer_id,restaurant_id,city,cuisine_type,customer_segment,order_datetime,order_value,discount_applied,delivery_fee,final_amount,payment_method,preparation_time_min,delivery_time_min,delivery_status,customer_rating,distance_km,rider_id,tip_amount,promo_code_used
ORD000450,CUST5958,REST189,Mumbai,Chinese,New,2025-06-05 21:06:00,997.71,168.07,89.03,918.67,Credit Card,36,85,Delivered,4,16.5,RID812,194.1,YES
ORD000451,CUST4127,REST188,Delhi,Fast Food,New,2025-04-18 16:25:00,1676.89,182.69,82.61,1576.81,Cash on Delivery,30,49,Cancelled,5,1.41,RID270,180.48,NO
ORD000452,CUST1834,REST441,Bengaluru,Indian,Premium,2025-09-06 16:05:00,1525.28,76.77,76.94,1525.45,Cash on Delivery,10,48,Cancelled,4,17.12,RID854,115.73,NO
ORD000453,CUST4799,REST831,Bengaluru,Desserts,New,2025-01-19 16:38:00,1356.39,245.71,113.53,1224.21,Cash on Delivery,22,63,Delayed,4,7.0,RID165,53.57,NO
ORD000454,CUST3643,REST394,Pune,Chinese,Regular,2025-08-31 03:59:00,2356.57,204.29,89.75,2242.03,Debit Card,25,74,Cancelled,1,5.41,RID324,117.53,NO
ORD000455,CUST6902,REST915,Hyderabad,Chinese,Premium,2025-11-05 22:25:00,2225.46,402.25,59.04,1882.25,Credit Card,24,42,Cancelled,4,14.12,RID188,133.41,YES
ORD000456,CUST5975,REST340,Mumbai,Desserts,New,2025-03-30 06:48:00,1306.64,259.2,114.31,1161.75,UPI,15,63,Cancelled,4,17.74,RID465,135.39,YES
ORD000457,CUST4671,REST598,Delhi,Italian,Regular,2025-09-15 01:05:00,943.68,26.89,42.67,959.46,UPI,35,49,Delayed,5,6.08,RID254,170.68,YES
ORD000458,CUST2669,REST943,Chennai,Indian,Premium,2025-12-28 01:43:00,2027.62,487.97,95.58,1635.23,UPI,39,77,Delivered,1,12.97,RID991,41.08,NO
ORD000459,CUST6959,REST442,Mumbai,Indian,New,2025-03-22 09:58:00,1940.62,241.8,107.05,1805.87,Cash on Delivery,32,70,Cancelled,2,15.62,RID106,49.06,NO
ORD000460,CUST5021,REST255,Chennai,Fast Food,New,2025-06-24 09:47:00,350.3,32.62,95.48,413.16,Credit Card,26,46,Cancelled,3,8.85,RID519,179.61,NO
ORD000461,CUST6157,REST511,Mumbai,Fast Food,New,2025-01-16 15:06:00,1836.42,237.52,26.96,1625.86,Cash on Delivery,14,24,Delivered,3,13.54,RID756,30.19,YES
ORD000462,CUST5986,REST838,Pune,Italian,Regular,2025-11-20 22:32:00,2435.75,255.33,108.58,2289.0,UPI,38,81,Cancelled,5,18.1,RID725,184.09,NO
ORD000463,CUST7627,REST894,Mumbai,Italian,New,2025-08-17 21:58:00,1617.25,249.94,64.21,1431.52,UPI,16,60,Delayed,3,7.36,RID842,143.78,YES
ORD000464,CUST1383,REST128,Chennai,Desserts,Regular,2025-09-24 18:27:00,368.13,50.78,72.13,389.48,Credit Card,19,42,Cancelled,2,14.8,RID617,22.09,YES
ORD000465,CUST8352,REST405,Chennai,South Indian,New,2025-07-10 08:51:00,983.01,11.73,85.1,1056.38,Cash on Delivery,30,72,Cancelled,1,19.68,RID924,149.15,YES
ORD000466,CUST2724,REST435,Chennai,Desserts,New,2025-06-29 10:12:00,1730.22,309.0,71.97,1493.19,Debit Card,19,65,Cancelled,2,2.86,RID828,85.14,NO
ORD000467,CUST9622,REST512,Chennai,Desserts,Premium,2025-02-11 03:08:00,2238.0,266.46,64.62,2036.16,Cash on Delivery,11,48,Cancelled,3,12.1,RID751,84.68,NO
ORD000468,CUST3119,REST821,Chennai,Desserts,New,2025-12-19 16:42:00,2085.96,75.28,32.71,2043.39,Credit Card,33,69,Cancelled,4,9.99,RID864,31.37,NO
ORD000469,CUST3511,REST220,Delhi,Italian,Regular,2025-03-02 20:32:00,409.29,37.82,48.96,420.43,Debit Card,37,73,Cancelled,5,10.23,RID910,28.57,NO
ORD000470,CUST9970,REST457,Bengaluru,Indian,Regular,2025-01-25 10:24:00,656.62,134.46,68.88,591.04,Cash on Delivery,38,66,Delayed,1,6.88,RID563,180.06,NO
ORD000471,CUST3440,REST987,Pune,Italian,New,2025-09-01 20:40:00,1336.2,153.98,64.99,1247.21,Wallet,14,32,Delayed,4,12.85,RID496,46.56,NO
ORD000472,CUST6060,REST674,Pune,Indian,Premium,2025-06-23 18:27:00,1879.4,303.48,106.6,1682.52,Wallet,11,49,Delivered,1,4.66,RID733,108.37,YES
ORD000473,CUST3944,REST119,Delhi,Chinese,New,2025-10-19 17:48:00,1331.2,6.21,85.83,1410.82,Wallet,16,56,Cancelled,5,2.61,RID646,121.37,NO
ORD000474,CUST6199,REST491,Delhi,Indian,New,2025-10-29 01:32:00,948.9,42.82,22.41,928.49,UPI,25,36,Delayed,5,4.19,RID247,36.53,YES
ORD000475,CUST1445,REST830,Bengaluru,Italian,Regular,2025-03-20 10:28:00,1744.73,25.7,116.11,1835.14,UPI,40,76,Cancelled,2,3.71,RID431,51.59,YES
ORD000476,CUST2885,REST375,Bengaluru,Italian,Regular,2025-01-27 06:54:00,1527.17,188.22,95.24,1434.19,Wallet,17,65,Cancelled,4,2.24,RID129,81.5,YES
ORD000477,CUST5990,REST681,Hyderabad,Fast Food,New,2025-01-10 09:11:00,1736.48,106.93,75.47,1705.02,Wallet,27,74,Delivered,2,15.87,RID245,74.66,YES
ORD000478,CUST5739,REST768,Mumbai,Indian,New,2025-05-06 18:20:00,2409.18,334.37,24.18,2098.99,Cash on Delivery,40,77,Cancelled,4,12.36,RID959,136.0,NO
ORD000479,CUST5925,REST191,Hyderabad,South Indian,New,2025-11-20 07:15:00,811.08,32.73,73.41,851.76,Credit Card,28,70,Delayed,1,11.57,RID386,175.66,YES
ORD000480,CUST5473,REST351,Pune,Italian,Regular,2025-11-09 17:13:00,2227.24,526.41,83.52,1784.35,Credit Card,40,70,Cancelled,4,19.22,RID436,3.17,YES
ORD000481,CUST9011,REST880,Hyderabad,Desserts,New,2025-11-27 00:04:00,160.06,0.38,37.35,197.03,UPI,29,69,Delayed,5,1.59,RID952,163.21,NO
ORD000482,CUST3044,REST573,Delhi,Chinese,Regular,2025-12-11 04:12:00,2094.55,187.44,37.72,1944.83,UPI,21,55,Delivered,1,15.12,RID876,56.23,NO
ORD000483,CUST6947,REST137,Delhi,Fast Food,Premium,2025-04-09 03:04:00,1619.31,327.27,42.11,1334.15,Wallet,36,85,Delivered,4,1.14,RID940,127.69,YES
ORD000484,CUST3875,REST166,Chennai,Chinese,Premium,2025-05-23 19:25:00,550.62,26.67,93.88,617.83,UPI,26,67,Delivered,5,5.93,RID683,171.1,NO
ORD000485,CUST7997,REST756,Pune,South Indian,New,2025-04-09 23:08:00,1593.97,271.25,108.31,1431.03,Debit Card,10,54,Cancelled,1,17.04,RID516,54.81,NO
ORD000486,CUST9723,REST559,Delhi,Indian,Regular,2025-09-11 12:20:00,2226.94,125.01,47.79,2149.72,Credit Card,26,38,Cancelled,4,2.55,RID685,161.53,YES
ORD000487,CUST2584,REST128,Hyderabad,Fast Food,New,2025-12-20 14:27:00,2304.94,113.45,52.92,2244.41,Wallet,40,54,Delayed,1,18.77,RID960,50.08,YES
ORD000488,CUST2194,REST894,Chennai,Desserts,Regular,2025-08-31 08:08:00,2106.42,432.68,71.97,1745.71,UPI,40,71,Delayed,2,9.48,RID227,17.11,YES
ORD000489,CUST5939,REST725,Pune,Fast Food,New,2025-01-18 12:52:00,1989.22,30.83,100.24,2058.63,UPI,20,34,Delayed,1,2.06,RID153,58.98,NO
ORD000490,CUST8428,REST493,Hyderabad,Fast Food,Premium,2025-07-25 03:16:00,697.81,104.6,85.97,679.18,Wallet,29,65,Delivered,1,7.45,RID791,156.59,NO
ORD000491,CUST4172,REST686,Mumbai,South Indian,Premium,2025-09-22 11:12:00,403.82,1.24,91.33,493.91,Debit Card,28,50,Cancelled,5,9.0,RID842,124.17,YES
ORD000492,CUST6098,REST697,Chennai,Chinese,New,2025-05-05 04:41:00,292.15,22.76,63.58,332.97,Cash on Delivery,35,47,Cancelled,3,12.46,RID398,73.77,YES
ORD000493,CUST7915,REST452,Mumbai,Chinese,Premium,2025-09-23 20:01:00,284.7,36.09,103.52,352.13,Credit Card,31,50,Delivered,1,7.49,RID783,95.15,NO
ORD000494,CUST3658,REST207,Hyderabad,Indian,Regular,2025-11-04 23:38:00,1480.33,124.22,49.96,1406.07,Credit Card,20,67,Delivered,3,13.14,RID809,46.05,YES
ORD000495,CUST6944,REST110,Bengaluru,Italian,New,2025-05-03 16:24:00,2047.09,192.38,60.03,1914.74,Wallet,33,64,Delivered,1,3.71,RID550,38.88,NO
ORD000496,CUST6567,REST967,Chennai,Chinese,New,2025-01-23 01:00:00,817.64,44.75,46.2,819.09,Credit Card,16,38,Delivered,2,4.35,RID368,182.13,YES
ORD000497,CUST7100,REST776,Mumbai,Desserts,Premium,2025-12-13 04:41:00,945.2,49.68,65.62,961.14,Cash on Delivery,22,39,Delayed,3,2.24,RID247,176.54,YES
ORD000498,CUST1756,REST881,Chennai,Desserts,New,2025-04-08 06:32:00,1781.73,141.63,62.95,1703.05,Wallet,27,61,Cancelled,2,16.0,RID435,49.43,NO
ORD000499,CUST2062,REST271,Chennai,Fast Food,Premium,2025-03-06 17:20:00,2231.71,116.74,28.14,2143.11,Wallet,40,87,Cancelled,4,10.47,RID575,35.8,NO
ORD000500,CUST1599,REST312,Mumbai,Chinese,Regular,2025-09-27 23:42:00,1263.33,183.56,83.81,1163.58,Credit Card,25,66,Cancelled,5,5.15,RID535,177.74,YES
ORD000501,CUST4771,REST697,Bengaluru,Fast Food,Premium,2025-07-11 08:41:00,465.68,9.78,64.45,520.35,Wallet,27,42,Cancelled,3,9.1,RID578,86.5,NO
ORD000502,CUST6883,REST184,Delhi,Desserts,Premium,2025-09-12 10:49:00,208.09,22.98,46.56,231.67,Wallet,18,52,Delayed,1,2.49,RID383,185.32,YES
ORD000503,CUST5959,REST863,Pune,Italian,New,2025-03-02 02:26:00,1433.16,119.58,87.51,1401.09,Wallet,21,33,Delivered,3,19.97,RID870,143.24,NO
ORD000504,CUST1194,REST583,Pune,Desserts,New,2025-01-05 10:13:00,1990.35,200.93,60.58,1850.0,Cash on Delivery,19,51,Delivered,5,5.31,RID867,41.98,YES
ORD000505,CUST6129,REST966,Mumbai,Fast Food,Premium,2025-09-22 20:02:00,1930.41,348.69,66.14,1647.86,Cash on Delivery,35,80,Delivered,1,9.33,RID973,111.69,NO
ORD000506,CUST6567,REST330,Hyderabad,Fast Food,Premium,2025-03-13 19:42:00,868.09,160.12,69.98,777.95,Cash on Delivery,37,55,Delayed,3,11.21,RID433,117.39,YES
ORD000507,CUST7404,REST490,Mumbai,Fast Food,New,2025-03-13 05:14:00,1485.25,296.73,111.38,1299.9,Wallet,40,71,Cancelled,5,4.58,RID211,65.77,NO
ORD000508,CUST9005,REST127,Mumbai,Chinese,New,2025-11-24 10:23:00,395.14,54.62,23.21,363.73,Cash on Delivery,12,32,Cancelled,5,4.91,RID398,131.91,YES
ORD000509,CUST3572,REST213,Mumbai,Desserts,Regular,2025-08-21 01:57:00,175.96,14.37,110.98,272.57,Cash on Delivery,21,64,Delayed,4,2.31,RID986,41.3,YES
ORD000510,CUST9232,REST833,Pune,Fast Food,Regular,2025-06-08 14:45:00,523.14,75.21,51.03,498.96,Credit Card,36,76,Delivered,2,19.83,RID556,12.79,NO
ORD000511,CUST1640,REST854,Bengaluru,Italian,Premium,2025-11-06 08:25:00,2289.21,503.19,66.02,1852.04,Cash on Delivery,26,57,Cancelled,5,14.31,RID828,158.47,NO
ORD000512,CUST4005,REST815,Chennai,Indian,Regular,2025-11-10 05:58:00,572.01,88.34,63.21,546.88,UPI,23,48,Delivered,4,17.83,RID261,54.76,NO
ORD000513,CUST7041,REST178,Bengaluru,Desserts,Regular,2025-12-08 02:16:00,2285.53,235.0,96.19,2146.72,Cash on Delivery,32,55,Cancelled,1,4.13,RID312,101.21,NO
ORD000514,CUST1618,REST110,Delhi,Indian,Premium,2025-01-14 02:29:00,1045.72,195.02,105.58,956.28,Credit Card,30,69,Cancelled,4,13.74,RID575,96.95,YES
ORD000515,CUST3643,REST274,Bengaluru,Desserts,New,2025-02-12 18:43:00,1826.92,199.92,67.08,1694.08,Credit Card,31,56,Cancelled,3,3.36,RID859,78.17,YES
ORD000516,CUST9721,REST321,Hyderabad,South Indian,New,2025-12-10 00:22:00,510.72,45.72,41.67,506.67,Wallet,31,58,Delayed,1,13.59,RID775,179.4,NO
ORD000517,CUST5091,REST483,Mumbai,Chinese,New,2025-12-20 10:31:00,1555.78,18.93,57.74,1594.59,UPI,24,37,Cancelled,2,1.53,RID114,67.42,YES
ORD000518,CUST3736,REST145,Hyderabad,Desserts,New,2025-12-15 22:50:00,2403.05,58.04,103.54,2448.55,Debit Card,12,36,Cancelled,2,11.68,RID294,124.93,NO
ORD000519,CUST1196,REST498,Mumbai,Fast Food,New,2025-08-08 04:07:00,398.83,32.24,21.5,388.09,UPI,17,40,Delayed,3,16.49,RID765,124.78,YES
ORD000520,CUST3809,REST357,Bengaluru,Desserts,Regular,2025-02-04 07:27:00,1953.73,244.01,119.05,1828.77,Cash on Delivery,23,52,Delayed,5,18.57,RID889,138.74,NO
ORD000521,CUST8354,REST491,Chennai,South Indian,Premium,2025-03-31 21:41:00,2448.35,407.88,26.75,2067.22,Credit Card,34,64,Delayed,1,12.16,RID113,46.52,YES
ORD000522,CUST9171,REST403,Mumbai,Chinese,Regular,2025-06-08 08:04:00,1929.53,298.96,25.99,1656.56,Credit Card,33,70,Delayed,3,1.72,RID842,119.62,NO
ORD000523,CUST5726,REST868,Bengaluru,Chinese,Premium,2025-06-18 04:34:00,1662.46,316.07,72.09,1418.48,Debit Card,18,48,Cancelled,4,5.6,RID652,10.81,YES
ORD000524,CUST1099,REST166,Hyderabad,Indian,New,2025-12-18 23:45:00,1578.95,150.59,52.16,1480.52,UPI,33,57,Delayed,4,19.85,RID309,25.11,YES
ORD000525,CUST3689,REST838,Mumbai,Chinese,Regular,2025-10-31 18:44:00,705.33,13.78,92.5,784.05,Credit Card,36,59,Delayed,3,5.73,RID392,115.28,YES
ORD000526,CUST8101,REST878,Mumbai,Fast Food,New,2025-05-20 16:25:00,1085.87,45.54,64.14,1104.47,Cash on Delivery,12,45,Cancelled,5,17.23,RID877,181.29,NO
ORD000527,CUST5640,REST484,Chennai,Desserts,Regular,2025-11-01 18:20:00,1857.62,119.49,66.37,1804.5,UPI,14,59,Cancelled,4,3.6,RID580,39.14,YES
ORD000528,CUST7465,REST860,Delhi,Fast Food,Regular,2025-01-03 00:26:00,1866.37,174.63,60.46,1752.2,Debit Card,37,79,Delayed,4,19.76,RID172,81.76,YES
ORD000529,CUST9349,REST826,Hyderabad,South Indian,Premium,2025-03-05 13:08:00,531.55,101.39,115.71,545.87,Debit Card,39,85,Delayed,3,2.1,RID494,185.3,YES
ORD000530,CUST5281,REST719,Hyderabad,South Indian,New,2025-05-05 16:18:00,1632.74,276.11,89.75,1446.38,Debit Card,11,44,Delivered,2,12.44,RID778,168.3,YES
ORD000531,CUST4093,REST997,Hyderabad,Chinese,Regular,2025-03-01 03:09:00,1084.52,158.93,110.1,1035.69,Debit Card,30,64,Delayed,5,6.74,RID645,131.7,NO
ORD000532,CUST6642,REST933,Mumbai,Italian,Premium,2025-10-28 10:30:00,1918.29,443.28,106.94,1581.95,Credit Card,33,69,Delayed,1,8.56,RID415,1.28,YES
ORD000533,CUST8060,REST274,Mumbai,Italian,New,2025-09-09 00:03:00,1968.3,205.61,61.68,1824.37,Credit Card,13,27,Delivered,3,10.24,RID614,189.7,NO
ORD000534,CUST7697,REST551,Pune,Desserts,New,2025-10-18 07:15:00,288.61,13.18,95.92,371.35,Credit Card,15,37,Delivered,3,6.57,RID486,24.94,YES
ORD000535,CUST5359,REST869,Bengaluru,South Indian,Premium,2025-06-25 01:00:00,1273.06,214.13,30.08,1089.01,UPI,28,53,Delivered,1,5.01,RID910,1.45,NO
ORD000536,CUST6164,REST936,Mumbai,Italian,Premium,2025-09-06 16:09:00,1570.27,132.12,88.19,1526.34,Cash on Delivery,34,65,Cancelled,3,12.61,RID464,174.62,YES
ORD000537,CUST3013,REST989,Chennai,Italian,Premium,2025-01-02 15:35:00,1854.27,411.63,33.89,1476.53,Credit Card,37,72,Cancelled,5,9.59,RID802,131.78,NO
ORD000538,CUST1272,REST748,Delhi,Indian,Premium,2025-09-21 14:06:00,157.35,25.1,114.19,246.44,Debit Card,31,53,Delayed,3,9.44,RID721,96.91,YES
ORD000539,CUST5814,REST721,Mumbai,South Indian,New,2025-06-28 14:36:00,2469.15,529.08,110.52,2050.59,Wallet,40,80,Delayed,4,15.91,RID833,100.93,YES
ORD000540,CUST8899,REST778,Chennai,Chinese,New,2025-09-12 02:58:00,2469.97,288.25,109.64,2291.36,Credit Card,19,64,Delivered,1,15.31,RID775,139.98,YES
ORD000541,CUST8803,REST786,Bengaluru,South Indian,New,2025-08-11 00:59:00,2271.22,435.11,42.04,1878.15,Wallet,15,45,Delayed,3,14.78,RID192,159.11,NO
ORD000542,CUST8159,REST927,Mumbai,Chinese,Regular,2025-04-25 19:39:00,301.97,25.91,111.02,387.08,UPI,34,82,Cancelled,4,2.67,RID191,68.05,YES
ORD000543,CUST6092,REST163,Chennai,Desserts,New,2025-03-01 19:33:00,2155.33,514.08,77.69,1718.94,Cash on Delivery,21,39,Cancelled,1,7.07,RID473,159.5,YES
ORD000544,CUST6176,REST248,Delhi,Chinese,Regular,2025-09-24 22:39:00,672.03,66.42,73.83,679.44,Cash on Delivery,29,76,Delivered,4,12.43,RID249,149.41,YES
ORD000545,CUST8836,REST746,Mumbai,Fast Food,Regular,2025-11-03 10:55:00,2477.29,76.46,119.68,2520.51,Cash on Delivery,19,61,Delivered,5,19.64,RID441,30.54,YES
ORD000546,CUST5900,REST934,Pune,Chinese,New,2025-04-26 23:54:00,2319.42,449.99,105.68,1975.11,Wallet,33,46,Cancelled,4,7.41,RID794,94.68,NO
ORD000547,CUST7451,REST199,Mumbai,Italian,Premium,2025-07-20 13:20:00,1857.87,131.15,112.31,1839.03,UPI,12,55,Delayed,5,6.78,RID770,32.74,YES
ORD000548,CUST1149,REST470,Pune,Desserts,New,2025-08-15 23:45:00,2258.46,118.44,100.44,2240.46,Credit Card,25,53,Cancelled,2,19.06,RID537,135.89,YES
ORD000549,CUST8107,REST252,Pune,South Indian,Regular,2025-01-29 03:16:00,572.14,7.51,118.03,682.66,Credit Card,21,61,Delivered,3,3.26,RID506,97.73,YES
ORD000550,CUST8292,REST476,Bengaluru,Indian,New,2025-12-01 12:48:00,1977.67,427.62,85.03,1635.08,UPI,34,49,Delivered,3,10.3,RID784,181.7,YES
ORD000551,CUST3967,REST493,Hyderabad,South Indian,Premium,2025-01-12 20:01:00,1276.82,221.44,29.46,1084.84,Cash on Delivery,28,74,Cancelled,5,11.86,RID201,65.05,YES
ORD000552,CUST2047,REST631,Chennai,Desserts,Premium,2025-07-27 23:55:00,1456.74,195.35,101.22,1362.61,UPI,10,45,Delivered,4,19.35,RID220,36.13,YES
ORD000553,CUST2438,REST675,Delhi,Indian,New,2025-01-03 18:56:00,439.16,14.14,40.62,465.64,UPI,24,54,Delayed,2,6.67,RID657,34.32,YES
ORD000554,CUST9035,REST811,Delhi,Desserts,Regular,2025-05-08 10:15:00,2275.86,166.93,73.41,2182.34,Wallet,11,54,Delayed,2,10.7,RID804,19.8,YES
ORD000555,CUST4539,REST705,Delhi,Italian,New,2025-05-02 01:15:00,854.32,177.83,115.74,792.23,Wallet,16,35,Cancelled,5,2.41,RID361,52.13,YES
ORD000556,CUST2156,REST744,Pune,Italian,Premium,2025-07-24 15:34:00,1739.84,408.95,34.32,1365.21,Credit Card,12,38,Delayed,2,8.07,RID773,129.55,YES
ORD000557,CUST3041,REST644,Bengaluru,South Indian,Premium,2025-08-03 05:14:00,1040.51,250.77,44.75,834.49,Cash on Delivery,20,57,Delivered,3,7.26,RID191,72.56,NO
ORD000558,CUST7203,REST207,Bengaluru,Chinese,Premium,2025-05-20 04:59:00,793.07,19.42,117.95,891.6,Debit Card,37,61,Delayed,2,16.61,RID601,19.11,NO
ORD000559,CUST6210,REST869,Hyderabad,Chinese,Regular,2025-12-25 19:31:00,1446.12,219.62,109.66,1336.16,Wallet,37,65,Delayed,2,12.3,RID970,80.53,YES
ORD000560,CUST5380,REST154,Pune,South Indian,Regular,2025-05-13 00:19:00,1826.07,300.19,34.27,1560.15,Credit Card,31,73,Delayed,5,12.57,RID823,91.56,NO
ORD000561,CUST6000,REST750,Bengaluru,Italian,Regular,2025-07-01 15:59:00,798.18,85.36,114.17,826.99,Debit Card,26,54,Delivered,2,13.06,RID178,145.99,YES
ORD000562,CUST7946,REST793,Chennai,South Indian,New,2025-03-26 19:38:00,1897.01,262.81,69.29,1703.49,Cash on Delivery,11,26,Cancelled,1,10.79,RID793,177.62,YES
ORD000563,CUST6653,REST350,Pune,South Indian,Premium,2025-07-27 00:28:00,2290.58,427.15,91.42,1954.85,Wallet,29,51,Delivered,5,12.54,RID272,134.9,YES
ORD000564,CUST3793,REST482,Bengaluru,Italian,Premium,2025-03-31 02:33:00,1357.16,323.17,62.27,1096.26,Credit Card,21,39,Delayed,4,17.16,RID978,23.57,NO
ORD000565,CUST9446,REST945,Bengaluru,Fast Food,Premium,2025-09-05 10:01:00,155.25,24.5,59.36,190.11,Cash on Delivery,18,41,Delivered,3,7.76,RID730,92.07,NO
ORD000566,CUST8058,REST603,Mumbai,Indian,Premium,2025-07-01 03:39:00,2241.96,104.34,55.45,2193.07,Wallet,10,42,Delivered,1,8.8,RID599,1.38,NO
ORD000567,CUST2780,REST549,Pune,Fast Food,New,2025-04-26 16:03:00,853.32,91.38,38.22,800.16,Credit Card,22,55,Cancelled,3,15.19,RID105,71.85,YES
ORD000568,CUST3626,REST782,Mumbai,Fast Food,Premium,2025-02-26 06:28:00,464.15,48.86,53.12,468.41,Debit Card,19,31,Delivered,1,9.0,RID663,99.11,YES
ORD000569,CUST3548,REST452,Chennai,Indian,Premium,2025-06-16 13:38:00,458.83,109.85,99.27,448.25,Credit Card,26,60,Delivered,2,13.89,RID450,85.93,YES
ORD000570,CUST9376,REST291,Mumbai,Italian,New,2025-08-11 16:23:00,1291.93,245.76,44.77,1090.94,Debit Card,19,47,Delayed,2,5.7,RID940,85.83,NO
ORD000571,CUST4758,REST223,Mumbai,Fast Food,New,2025-12-28 03:31:00,1586.09,74.81,105.49,1616.77,Debit Card,32,74,Delivered,2,18.65,RID536,3.53,YES
ORD000572,CUST6507,REST536,Hyderabad,Indian,Premium,2025-02-16 01:44:00,1383.68,242.2,118.01,1259.49,Cash on Delivery,22,58,Delayed,2,1.98,RID212,53.85,NO
ORD000573,CUST4473,REST392,Hyderabad,Italian,Premium,2025-06-29 14:16:00,2253.5,102.39,20.05,2171.16,UPI,17,47,Cancelled,3,4.51,RID603,72.72,NO
ORD000574,CUST6920,REST860,Chennai,Desserts,Premium,2025-02-27 03:18:00,1754.96,338.03,33.03,1449.96,Debit Card,31,41,Delivered,3,13.35,RID315,116.87,YES
ORD000575,CUST4160,REST821,Hyderabad,Indian,New,2025-02-24 04:27:00,432.83,63.47,111.22,480.58,Wallet,30,78,Delayed,2,7.52,RID842,94.84,YES
ORD000576,CUST6690,REST474,Hyderabad,South Indian,Premium,2025-10-01 05:14:00,600.51,82.64,45.25,563.12,UPI,11,29,Cancelled,5,2.29,RID529,104.75,YES
ORD000577,CUST7512,REST606,Pune,Desserts,Premium,2025-03-27 20:27:00,830.69,198.49,26.08,658.28,UPI,18,36,Delivered,2,9.32,RID621,76.83,NO
ORD000578,CUST9401,REST566,Chennai,South Indian,Premium,2025-07-25 20:43:00,582.56,23.3,41.78,601.04,Wallet,18,41,Cancelled,1,6.76,RID325,59.27,NO
ORD000579,CUST5550,REST236,Delhi,Indian,Premium,2025-10-10 04:03:00,257.19,15.32,23.91,265.78,Credit Card,15,39,Delivered,2,11.16,RID101,129.73,NO
ORD000580,CUST6318,REST158,Pune,Indian,Regular,2025-06-16 02:50:00,770.49,25.74,109.83,854.58,Credit Card,40,85,Delayed,3,19.34,RID280,51.2,YES
ORD000581,CUST4377,REST936,Hyderabad,Chinese,Regular,2025-10-03 22:26:00,400.14,74.6,58.2,383.74,Debit Card,37,84,Delivered,3,12.05,RID927,171.64,NO
ORD000582,CUST8526,REST289,Mumbai,Chinese,Premium,2025-03-21 15:13:00,1016.3,229.22,29.37,816.45,Cash on Delivery,17,54,Delayed,2,4.43,RID388,4.21,YES
ORD000583,CUST7594,REST202,Pune,Desserts,New,2025-04-01 13:27:00,591.44,21.22,62.64,632.86,UPI,31,79,Delayed,4,2.89,RID493,4.14,YES
ORD000584,CUST1221,REST911,Bengaluru,Indian,Premium,2025-11-26 01:29:00,1959.78,131.14,113.86,1942.5,Debit Card,14,39,Delayed,5,2.61,RID242,96.09,NO
ORD000585,CUST3016,REST121,Bengaluru,Indian,Premium,2025-03-25 10:29:00,513.11,7.17,89.2,595.14,Debit Card,20,60,Delivered,5,10.72,RID956,83.06,YES
ORD000586,CUST2841,REST603,Mumbai,Indian,New,2025-04-25 00:49:00,1055.65,93.24,48.68,1011.09,UPI,17,54,Cancelled,4,7.79,RID730,66.74,NO
ORD000587,CUST3461,REST783,Pune,Italian,Premium,2025-02-13 01:28:00,568.46,75.39,79.96,573.03,Debit Card,29,48,Cancelled,4,17.63,RID377,183.25,NO
ORD000588,CUST6247,REST251,Hyderabad,Fast Food,Premium,2025-05-16 02:36:00,2175.03,531.82,97.78,1740.99,Cash on Delivery,35,45,Delivered,2,3.15,RID537,191.92,NO
ORD000589,CUST8885,REST810,Hyderabad,Desserts,Premium,2025-03-16 03:05:00,577.4,55.58,51.93,573.75,Debit Card,20,38,Delivered,4,16.24,RID769,184.32,NO
ORD000590,CUST2369,REST694,Pune,Fast Food,Premium,2025-08-03 18:45:00,1404.36,186.95,102.14,1319.55,Wallet,25,69,Delayed,4,16.41,RID324,140.62,YES
ORD000591,CUST1976,REST457,Delhi,Chinese,Regular,2025-07-05 00:05:00,1001.64,118.68,33.36,916.32,Cash on Delivery,16,27,Delivered,1,16.87,RID664,194.36,NO
ORD000592,CUST7184,REST850,Bengaluru,South Indian,Regular,2025-05-05 07:11:00,281.28,9.69,116.21,387.8,Debit Card,36,60,Delivered,2,14.33,RID778,116.32,NO
ORD000593,CUST7823,REST253,Mumbai,Fast Food,Premium,2025-11-01 05:23:00,1008.32,19.91,27.71,1016.12,Credit Card,10,29,Delayed,5,11.02,RID406,94.04,NO
ORD000594,CUST3843,REST615,Mumbai,Indian,Regular,2025-08-16 22:00:00,823.91,32.11,108.12,899.92,Cash on Delivery,32,42,Delayed,1,19.02,RID565,110.83,NO
ORD000595,CUST7185,REST228,Pune,Chinese,Regular,2025-10-20 17:07:00,1145.63,44.91,117.31,1218.03,Wallet,19,43,Delivered,5,5.16,RID288,164.5,YES
ORD000596,CUST7086,REST762,Hyderabad,Chinese,Regular,2025-12-21 15:59:00,1683.84,170.53,58.05,1571.36,UPI,25,55,Delivered,1,2.48,RID717,155.76,NO
ORD000597,CUST4075,REST664,Mumbai,South Indian,New,2025-01-15 08:10:00,1422.68,23.23,79.71,1479.16,Credit Card,19,39,Cancelled,3,2.62,RID683,112.96,NO
ORD000598,CUST7523,REST612,Mumbai,Italian,Regular,2025-01-24 01:38:00,2367.25,5.02,55.66,2417.89,Debit Card,20,35,Delivered,3,14.35,RID199,66.26,YES
ORD000599,CUST5753,REST265,Mumbai,South Indian,Regular,2025-09-15 05:07:00,2020.76,240.95,106.88,1886.69,UPI,10,57,Delayed,1,2.77,RID835,46.31,YES
